image_fn,label_fn,group
/archive/cold0/tanrui/IEEEData/2778_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2778_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2778_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2778_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2777_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2777_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2777_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2777_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2776_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2776_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2776_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2776_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2775_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2775_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2775_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2775_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2898_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2898_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2898_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2898_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2897_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2897_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2897_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2897_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2896_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2896_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2896_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2896_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2895_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2895_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2895_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2895_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2902_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2902_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2902_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2902_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2901_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2901_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2901_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2901_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2900_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2900_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2900_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2900_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2899_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2899_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2899_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2899_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2887_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2887_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2887_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2887_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2886_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2886_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2886_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2886_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2885_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2885_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2885_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2885_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2894_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2894_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2894_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2894_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2893_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2893_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2893_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2893_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2892_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2892_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2892_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2892_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2926_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2926_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2926_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2926_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2925_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2925_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2925_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2925_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2924_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2924_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2924_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2924_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2923_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2923_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2923_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2923_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2930_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2930_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2930_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2930_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2929_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2929_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2929_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2929_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2928_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2928_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2928_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2928_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2927_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2927_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2927_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2927_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2918_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2918_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2918_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2918_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2917_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2917_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2917_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2917_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2922_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2922_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2922_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2922_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2921_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2921_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2921_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2921_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2920_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2920_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2920_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2920_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2919_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2919_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2919_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2919_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2864_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2864_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2864_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2864_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2863_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2863_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2863_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2863_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2849_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2849_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2849_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2849_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2868_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2868_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2868_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2868_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2867_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2867_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2867_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2867_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2866_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2866_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2866_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2866_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2865_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2865_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2865_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2865_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2844_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2844_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2844_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2844_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2843_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2843_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2843_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2843_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2842_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2842_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2842_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2842_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2841_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2841_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2841_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2841_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2848_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2848_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2848_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2848_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2847_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2847_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2847_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2847_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2846_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2846_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2846_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2846_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2845_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2845_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2845_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2845_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2880_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2880_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2880_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2880_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2879_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2879_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2879_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2879_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2878_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2878_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2878_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2878_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2877_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2877_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2877_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2877_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2884_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2884_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2884_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2884_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2883_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2883_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2883_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2883_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2882_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2882_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2882_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2882_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2881_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2881_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2881_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2881_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2872_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2872_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2872_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2872_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2871_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2871_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2871_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2871_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2870_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2870_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2870_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2870_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2869_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2869_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2869_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2869_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2876_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2876_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2876_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2876_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2875_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2875_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2875_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2875_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2874_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2874_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2874_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2874_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2873_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2873_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2873_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2873_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2602_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2602_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2602_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2602_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2601_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2601_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2601_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2601_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2600_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2600_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2600_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2600_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2599_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2599_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2599_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2599_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2606_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2606_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2606_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2606_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2605_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2605_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2605_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2605_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2604_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2604_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2604_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2604_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2603_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2603_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2603_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2603_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2594_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2594_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2594_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2594_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2593_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2593_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2593_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2593_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2560_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2560_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2560_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2560_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2559_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2559_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2559_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2559_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2598_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2598_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2598_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2598_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2597_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2597_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2597_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2597_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2596_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2596_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2596_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2596_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2595_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2595_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2595_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2595_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2610_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2610_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2610_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2610_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2609_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2609_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2609_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2609_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2608_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2608_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2608_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2608_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2607_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2607_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2607_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2607_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2614_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2614_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2614_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2614_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2613_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2613_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2613_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2613_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2612_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2612_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2612_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2612_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2611_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2611_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2611_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2611_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2506_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2506_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2506_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2506_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2505_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2505_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2505_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2505_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2504_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2504_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2504_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2504_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2503_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2503_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2503_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2503_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2542_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2542_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2542_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2542_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2541_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2541_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2541_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2541_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2540_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2540_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2540_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2540_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2539_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2539_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2539_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2539_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2498_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2498_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2498_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2498_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2497_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2497_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2497_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2497_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2496_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2496_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2496_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2496_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2495_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2495_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2495_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2495_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2502_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2502_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2502_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2502_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2501_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2501_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2501_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2501_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2500_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2500_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2500_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2500_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2499_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2499_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2499_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2499_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2554_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2554_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2554_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2554_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2553_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2553_nlcd-2013.tif,0
/archive/cold0/tanrui/IEEEData/2553_naip-2017.tif,/archive/cold0/tanrui/IEEEData/2553_nlcd-2016.tif,1
/archive/cold0/tanrui/IEEEData/2552_naip-2013.tif,/archive/cold0/tanrui/IEEEData/2552_nlcd-2013.tif,0
